75010;"Phone book full. Available options are: delete, or cancel.";"Le bottin est plein. Les options disponibles sont: supprimer ou annuler.";"Directorio telefónico lleno. Las opciones disponibles son: eliminar o cancelar.";"Das Telefonbuch ist voll. Mögliche Befehle sind: löschen oder abbrechen.";"Telefoonboek is vol. Beschikbare opties zijn: wissen of annuleren.";"Phone book full. Available options are: delete, or cancel.";"L´annuaire est plein. Les options disponibles sont : supprimer ou annuler.";"Agenda llena. Las opciones disponibles son: eliminar o cancelar.";"La rubrica è piena. Sono disponibili le opzioni: eliminare o annullare."
75011;"home, work, mobile, or pager.";"à domicile, au travail, cellulaire ou téléavertisseur?";"casa, trabajo, celular, o pager.";"Privat, geschäftlich, mobil oder pager";"Thuis, werk, mobiel of pieper";"home, work, mobile, or pager.";"domicile, bureau, portable ou messageur";"casa, trabajo, móvil, o buscapersonas.";"casa, lavoro, cellulare o cercapersone."
75015;"Number Please.";"Numéro, s'il-vous-plaît?";"El número, por favor.";"Nummer bitte?";"Nummer.";"Number Please.";"Le numéro s'il vous plaît.";"Número.";"Numero."
75016;"Number stored. Would you like to add another number for this entry?";"Numéro enregistré.  Voulez-vous ajouter un numéro supplémentaire à cette inscription?";"Número guardado.  ¿Desea añadir otro número a esta entrada?";"Nummer gespeichert. Möchten Sie eine weitere Nummer zu diesem Eintrag hinzufügen?";"Nummer opgeslagen, wilt u nog een nummer voor deze invoer toevoegen?";"Number stored, would you like to add another number for this entry?";"Numéro enregistré. Voulez-vous enregistrer un autre numéro pour cette entrée ?";"Número almacenado, ¿desea añadir otro número a esta entrada?";"Numero salvato, si desidera aggiungere un altro numero a questa voce?"
75020;"Name please, or say list names.";"Le nom s'il-vous-plaît, ou dites liste des noms.";"Nombre, por favor, o diga e Lista de nombres.";"Den Namen bitte? Oder sagen Sie Namen auflisten.";"Naam, of zeg namen weergeven.";"Name please, or say list names.";"Le nom s’il vous plaît ou dites lire les noms.";"Nombre, por favor, o diga enumerar nombres.";"Dica il nome, oppure ""elenco nomi""."
75021;"The current number is <number>";"Le numéro actuel est";"El número actual es el";"Die jetzige Nummer ist <number>";"Het nummer dat u nu belt is <nummer>";"The current number is <number>";"Le numéro actuel est <number>.";"El número actual es el <number>";"Il numero corrente è <number>"
75022;"<number>, new number please";"Nouveau numéro, s'il-vous-plaît.";"Nuevo número, por favor.";"<number>, die neue Nummer bitte";"<nummer>, nieuw nummer alstublieft.";"<number>, new number please";"<number>, nouveau numéro s’il vous plaît";"<number>, número nuevo, por favor";"<number>, dica il nuovo numero"
75023;"Number changed. Would you like to call this number, or edit another entry?";"Numéro changé. Voulez-vous appeler ce numéro ou modifier une autre inscription.";"El número ha sido cambiado.  ¿Desea llamar a este número o editar otra entrada?";"Die Nummer wurde geändert. Möchten Sie jetzt anrufen oder einen weiteren Eintrag ändern?";"Het nummer is veranderd. Wilt u dit nummer bellen of een ander contact?";"Number changed. Would you like to call this number, or edit another entry?";"Le numéro a changé. Voulez-vous appeler ce numéro ou modifier une autre entrée ?";"Número modificado. ¿Desea llamar a este número o editar otra entrada?";"Il numero è stato cambiato. Desidera chiamare questo numero o modificare un'altra voce?"
75024;"Name not found. Would you like to try again?";"Nom introuvable. Voulez-vous essayer de nouveau?";"No se encuentra el nombre.  Desea volver a intentarlo?";"Der Name konnte nicht gefunden werden. Möchten Sie es erneut versuchen?";"Naam niet gevonden. Wilt u het nogmaals proberen?";"Name not found. Would you like to try again?";"Aucun nom trouvé. Voulez-vous essayez de nouveau ?";"Nombre no encontrado. ¿Desea intentarlo de nuevo?";"Nome non trovato. Desidera riprovare?"
75025;"Ready to receive phonebook entry by bluetooth.";"Prêt à recevoir les entrées du répertoire téléphonique par Bluetooth.";"Por favor diga el nombre de la entrada que desea eliminar, o diga “Lista de nombres”.";"Bereit zum Empfang eines Bluetooth-Telefonbucheintrages.";"Gereed voor opname in het telefoonboek door Bluetooth";"Ready to receive entries by bluetooth.";"Prêt à recevoir les entrées du annuaire téléphonique par Bluetooth.";"Listo para recibir una entrada de agenda mediante Bluetooth.";"Pronto per ricevere voce di rubrica da Bluetooth."
75026;"Entry received. Do you want to accept it?";"Entrée reçue. Voulez-vous l’accepter ?";"¿Desea eliminar?";"Eintrag erhalten, möchten Sie sie annehmen?";"Opname ontvangen.  Accepteert u deze?";"Entry received. Do you want to accept it?";"Entrée reçue. Voulez-vous l’accepter ?";"Entrada recibida. ¿Desea aceptarla?";"Voce ricevuta. Accettarla?"
75027;"Entry contains invalid data. Please try again.";"L'entrée contient des données invalides. Veuillez réessayer.";"Listo para recibir una entrada de agenda mediante Bluetooth.";"Eintrag enthält ungültige Daten. Bitte versuche Sie es noch einmal.";"Opname bevat ongeldige data. Probeert u het nogmaals.";"Entry contains invalid data. Please try again.";"L'entrée contient des données invalides. Veuillez réessayer.";"La entrada contiene datos no válidos. Por favor, inténtelo de nuevo.";"La voce contiene dati non validi. Ritentare."
75028;"Entry saved. Do you want to send additional entries?";"Entrée sauvegardée. Souhaitez-vous entrer des entrées additionnelles ?";"Entrada recibida. ¿Desea aceptarla?";"Eintrag gespeichert. Möchten Sie weitere Einträge senden?";"Opname opgeslagen. Wilt u meer opnames verzenden?";"Entry saved. Do you want to receive additional entries?";"Entrée sauvegardée. Souhaitez-vous entrer des entrées additionnelles ?";"Entrada guardada. ¿Desea enviar otras entradas?";"Voce salvata. Inviare altre voci?"
75030;"Please say the name of the entry you would like to delete, or say list names.";"Veuillez dire le nom de l’inscription que vous voulez supprimer ou dites liste des noms.";"La entrada contiene datos no válidos. Por favor, inténtelo de nuevo.";"Bitte nennen Sie den Namen des Eintrages, den Sie löschen möchten oder sagen Sie Namen auflisten.";"Zeg de naam van de contact die u wilt wissen, of zeg namen weergeven.";"Please say the name of the entry you would like to delete, or say list names.";"Veuillez dire le nom de l’entrée à supprimer ou dites lire les noms.";"Por favor, diga el nombre de la entrada que desea eliminar, o diga enumerar nombres.";"Dica il nome della voce che desidera eliminare, oppure dica ""elenco nomi""."
75031;"Would you like to delete <>";"Voulez-vous supprimer";"Entrada guardada. ¿Desea enviar otras entradas?";"Möchten Sie <> löschen?";"Wilt u <> verwijderen?";"Would you like to delete <>";"Voulez-vous supprimer <> ?";"¿Desea eliminar <> ?";"Si desidera eliminare <> ?"
75032;"Deleting <>";"Je supprime";"Eliminando";"<> wird gelöscht.";"<> wordt verwijderd";"deleting <>.";"<> en cours de suppression.";"eliminando <>";"cancellazione <>"
75040;"Are you sure you want to erase everything from your phone book?";"Êtes-vous certain de vouloir effacer tout votre bottin?";"¿Está seguro de que quiere borrar toda la información de su directorio telefónico?";"Möchten Sie wirklich das gesamte Telefonbuch löschen?";"Weet u zeker dat u alles uit uw telefoonboek wilt wissen?";"Are you sure you want to erase everything from your phone book?";"Vraiment effacer tout le contenu de votre annuaire ?";"¿Desea realmente borrar todo el contenido de su agenda telefónica?";"Si desiderano eliminare tutte le voci della rubrica?"
75041;"You are about to delete everything from your phone book. Do you want to continue?";"Vous êtes sur le point d'effacer tout le contenu de votre bottin. Voulez-vous continuer?";"Esta a punto de eliminar toda la información de su directorio telefónico.  ¿Desea continuar?";"Das gesamte Telefonbuch wird gelöscht. Möchten Sie fortfahren?";"U staat op het punt alles uit uw telefoonboek te verwijderen. Wilt u doorgaan?";"You are about to delete everything from your phone book. Do you want to continue?";"Vous allez supprimer tout le contenu de votre annuaire. Continuer ?";"Está a punto de eliminar todo el contenido de la agenda telefónica. ¿Desea continuar?";"Si stanno per eliminare tutte le voci della rubrica. Si desidera continuare?"
75042;"Phone book erased.";"Le bottin est effacé.";"Directorio telefónico borrado.";"Telefonbuch gelöscht.";"Telefoonboek gewist.";"Phone book erased.";"Annuaire effacé.";"Agenda teléfonica borrada.";"Rubrica cancellata."
75050;"Phone book empty.";"Le bottin est vide.";"Directorio telefónico vacío.";"Das Telefonbuch ist leer.";"Telefoonboek leeg.";"Phone book empty.";"Annuaire vide.";"Agenda telefónica vacía.";"Rubrica vuota."
75051;"End of list, would you like to start from the beginning?";"Fin de la liste. Voulez-vous recommencer au début?";"Final de la lista.  ¿Desea comenzar desde el principio?";"Listenende. Möchten Sie die Liste nocheinmal hören?";"Eind van het overzicht. Wilt u bij het begin beginnen?";"End of list, would you like to start from the beginning?";"Fin de la liste, retourner au début ?";"Final de la lista, ¿desea empezar desde el principio?";"Fine dell'elenco, ricominciare dall'inizio?"
75052;"Available options are: details, call, dial, continue, previous, edit, or delete.";"Les options disponibles sont : détails , appeler, composer, suivant, précédent , modifier ou supprimer.";"Las opciones disponibles son: detalles, seleccionar, llamar, marcar, siguiente, anterior, editar o eliminar.";"Mögliche Befehle sind: Details, anrufen, weiter, zurück,  bearbeiten oder löschen.";"Beschikbare opties zijn: details, bellen, nummerkeuze, doorgaan, vorige, bewerken of wissen.";"Available options are: details, call, dial, continue, previous, edit, or delete.";"Les options disponibles sont : détails, appeler, composer, continuer, précédent, modifier ou supprimer.";"Las opciones disponibles son: detalles, llamar, marcar, continuar, anterior, editar o eliminar.";"Sono disponibili le seguenti opzioni: dettagli, chiamare, composizione numero, continuare, precedente, modificare, eliminare."
75053;"Please say one for calling <>";"Dites un pour communiquer avec <>";"Diga uno para llamar <nombre>";"Bitte sagen sie eins um <name>";"Zeg één om <naam> te bellen";"Please say one for calling <>";"Merci de dire un pour appeler <>";"Por favor diago uno para llamar";"La preghiamo di dire uno per chiamare…"
75054;"two for <>";"deux pour <>";"dos para <nombre>";"Zwei für <Name>";"Twee voor…";"two for <>";"Deux pour <>";"Dos para";"Due per…"
75055;"three for <>";"trois pour <>";"tres para <nombre>";"Drei für <Name>";"Drie voor…";"three for <>";"Trois pour <>";"Tres para….";"Tre per…"
75056;"four for <>";"quatre pour <>";"cuatro para <nombre>";"Vier für <Name>";"Vijf voor…";"four for <>";"Quatre pour <>";"cuatro para….";"Quattro per…"
75060;"Please say the name you would like to start from.";"Veuillez dire le nom par lequel vous souhaitez débuter";"Diga el nombre con el que usted desea iniciar";"Bitte nennen sie den Namen mit welchem sie beginnen möchten.";"Zeg de naam waarmee u wilt beginnen";"Please say the name you would like to start from.";"Dites le nom à partir duquel vous voulez commencer.";"Diga el nombre por el que quiera empezar.";"Pronunci il nome con il quale desidera iniziare"
75061;"Say the name you would like to start from or say all";"Dites le nom par lequel vous souhaitez débuter ou dites TOUS";"Diga el nombre con el que usted desea iniciar o diga todo";"Nennen sie den Namen mit welchem sie beginnen möchten oder sagen sie alle.";"Noem de naam waarmee u wilt beginnen of zeg allemaal";"Say the name you would like to start from or say all";"Dites le nom à partir duquel vous voulez commencer ou dites tous";"Diga el nombre por el que quiera empezar o diga todos.";"Pronunci il nome con il quale desidera iniziare o li dica tutti"
75062;"<used in pb.c>Available options are: call, dial, details, previous, continue, or say cancel to return to main menu";"Les options disponibles sont: appeler, composer, détails, précéndent, suivant ou dites annuler pour retourner au menu principal.";;"Mögliche Befehle sind: anrufen, wählen, details, zurück, weiter oder sagen sie abbrechen um zum Hauptmenü zurückzukehren.";;"<used in pb.c>Available options are: call, dial, details, previous, continue, or say cancel to return to main menu";;;
75073;"Available options are: say a number between one and four to select a list entry, say details, spell name or say repeat to hear the list again.";"Les options disponibles sont: dites un numéro de un á quatre pour sélectionner une option, veuillez dire détails, épeler le nom ou le mot répéter pour réécouter la liste. ";"Las opciones disponibles son: diga un número entre uno y cuatro para seleccionar una lista de inicio, diga detalle, deletrear nombre, o diga repetir para escuchar la lista otra vez.";"Bestehende Möglichkeiten: nennen sie eine Nummer zwischen eins und vier um einen Listeneintrag zu selektieren, sagen sie details, namen buchstabieren oder sagen sie Wiederholen um es nochmal anzuhören";"De beschikbare opties zijn: noem een nummer tussen één en vier om een selectie uit de lijst te maken, zeg details, spel naam of zeg herhaal om de lijst nogmaals te beluisteren.";"Available options are: say a number between one and four to select a list entry, say details, spell name or say repeat to hear the list again.";"Les options disponibles sont : dire un nombre entre un et quatre pour sélectionner la liste des entrées, dire details, épeler le nom ou dire répéter pour réécouter la liste.";"Las opciones disponibles son: diga un número del uno al cuatro para seleccionar la lista de entrada, diga detalles, deletrear nombre o diga repetir para escuchar la lista de nuevo.";"Le opzioni disponibili sono le seguenti:  pronunci un numero tra uno e quattro per selezionare la voce desiderata dica dettagli scandire il nome o dica ripetere per ascoltare nuovamente il menù principale."
75074;"Available options are: select, continue or repeat";"Les options disponibles sont: sélectionner, continuer ou répéter.";"Las opciones disponibles son: seleccionar, continuar o repetir";"Bestehende Möglichkeiten: Auswahl, weiter oder wiederholen.";;"Available options are: select, continue or repeat";"Les options disponibles sont : sélectionner, continuer ou répéter.";"Las opciones disponibles son: seleccionar, continuar o repetir.";"Le opzioni disponibili sono le seguenti: selezionare, continuare o ripetere."
75076;"Available options are: call or return to main menu.";"Les options disponibles sont: appeler ou retourner au menu principal.";"Las opciones disponibles son: llamar, o para regresar al menú principal.";"Mögliche Befehle sind: wählen oder zurück zum Hauptmenü.";"Beschikbare opties zijn: bellen of terugkeren naar het hoofdmenu.";"Available options are: call or return to main menu.";"Les options disponibles sont: appeler ou revenir au menu principal.";"Las opciones disponibles son:  llamar o regresar al menú principal.";"Sono disponibili le siguente opzioni: chiamata o returnare al menu principale."
75077;"Available options are: say a number between one and two to select a list entry, say details, spell name or say repeat to hear the list again";"Les options disponibles sont: dites un numéro de un á deux pour sélectionner une option, veuillez dire détails, épeler le nom ou le mot répéter pour réécouter la liste. ";"Las opciones disponibles son: diga un número entre uno y dos para seleccionar una lista de inicio, diga detalle, deletrear nombre, o diga repetir para escuchar la lista otra vez.";"Bestehende Möglichkeiten: nennen sie eine Nummer zwischen eins und zwei um einen Listeneintrag zu selektieren, sagen sie details, namen buchstabieren oder sagen sie Wiederholen um es nochmal anzuhören";"De beschikbare opties zijn: noem een nummer tussen één en twee om een selectie uit de lijst te maken, zeg details, spel naam of zeg herhaal om de lijst nogmaals te beluisteren.";"Available options are: say a number between one and two to select a list entry, say details, spell name or say repeat to hear the list again";"Les options disponibles sont : dire un nombre entre un et deux pour sélectionner la liste des entrées, dire details, épeler le nom ou dire répéter pour réécouter la liste.";"Las opciones disponibles son: diga un número del uno al dos para seleccionar la lista de entrada, diga detalles, deletrear nombre o diga repetir para escuchar la lista de nuevo.";"Le opzioni disponibili sono le seguenti:  pronunci un numero tra uno e due per selezionare la voce desiderata dica dettagli scandire il nome o dica ripetere per ascoltare nuovamente il menù principale."
75078;"Available options are: say a number between one and three to select a list entry, say details, spell name or say repeat to hear the list again ";"Les options disponibles sont: dites un numéro de un á trois pour sélectionner une option, veuillez dire détails, épeler le nom ou le mot répéter pour réécouter la liste. ";"Las opciones disponibles son: diga un número entre uno y tres para seleccionar una lista de inicio, diga detalle, deletrear nombre, o diga repetir para escuchar la lista otra vez.";"Bestehende Möglichkeiten: nennen sie eine Nummer zwischen eins und drei um einen Listeneintrag zu selektieren, sagen sie details, namen buchstabieren oder sagen sie Wiederholen um es nochmal anzuhören";"De beschikbare opties zijn: noem een nummer tussen één en drie om een selectie uit de lijst te maken, zeg details, spel naam of zeg herhaal om de lijst nogmaals te beluisteren.";"Available options are: say a number between one and three to select a list entry, say details, spell name or say repeat to hear the list again ";"Les options disponibles sont : dire un nombre entre un et trois pour sélectionner la liste des entrées, dire details, épeler le nom ou dire répéter pour réécouter la liste.";"Las opciones disponibles son: diga un número del uno al tres para seleccionar la lista de entrada, diga detalles, deletrear nombre o diga repetir para escuchar la lista de nuevo.";"Le opzioni disponibili sono le seguenti:  pronunci un numero tra uno e tre per selezionare la voce desiderata dica dettagli scandire il nome o dica ripetere per ascoltare nuovamente il menù principale."
75079;"Phone book download completed for first 1000 entries.";;;;"“Eerste 1000 entries van het telefoonboek gedownload.”";;;;
75080;"Name not found.";"“Nom introuvable.”";"“Nombre no encontrado”.";"„Name wurde nicht gefunden.“";"“Naam niet gevonden.”";"Name not found.";"“Nom introuvable.”";"“Nombre no encontrado”.";"“Nome non trovato.”"
